SETPOINT,ALPHA,BETA,TAS,HOOP_ALPHA,HOOP_BETA,FLT_OMEGA,MT_OMEGA,DWELL_TIME,MAX_TRAVERSE_TIME
641,0,-90,18,0,30,0,0,10,6
642,0,-60,18,0,-30,0,0,10,6
643,0,-60,18,0,-20,0,0,10,6
644,0,-60,18,0,-10,0,0,10,6
645,0,-60,18,0,0,0,0,10,6
646,0,-60,18,0,10,0,0,10,6
647,0,-60,18,0,20,0,0,10,6
648,0,-60,18,0,30,0,0,10,6
649,0,-30,18,0,-30,0,0,10,6
650,0,-30,18,0,-20,0,0,10,6
651,0,-30,18,0,-10,0,0,10,6
652,0,-30,18,0,0,0,0,10,6
653,0,-30,18,0,10,0,0,10,6
654,0,-30,18,0,20,0,0,10,6
655,0,-30,18,0,30,0,0,10,6
656,0,0,18,0,-30,0,0,10,6
657,0,0,18,0,-20,0,0,10,6
658,0,0,18,0,-10,0,0,10,6
659,0,0,18,0,0,0,0,10,6
660,0,0,18,0,10,0,0,10,6
661,0,0,18,0,20,0,0,10,6
662,0,0,18,0,30,0,0,10,6
663,0,30,18,0,-30,0,0,10,6
664,0,30,18,0,-20,0,0,10,6
665,0,30,18,0,-10,0,0,10,6
666,0,30,18,0,0,0,0,10,6
667,0,30,18,0,10,0,0,10,6
668,0,30,18,0,20,0,0,10,6
669,0,30,18,0,30,0,0,10,6
670,0,60,18,0,-30,0,0,10,6
671,0,60,18,0,-20,0,0,10,6
672,0,60,18,0,-10,0,0,10,6
673,0,60,18,0,0,0,0,10,6
674,0,60,18,0,10,0,0,10,6
675,0,60,18,0,20,0,0,10,6
676,0,60,18,0,30,0,0,10,6
677,0,90,18,0,-30,0,0,10,6
678,0,90,18,0,-20,0,0,10,6
679,0,90,18,0,-10,0,0,10,6
680,0,90,18,0,0,0,0,10,6
681,0,90,18,0,10,0,0,10,6
682,0,90,18,0,20,0,0,10,6
683,0,90,18,0,30,0,0,10,6
684,15,-75,18,0,-30,0,0,10,6
685,15,-75,18,0,-20,0,0,10,6
686,15,-75,18,0,-10,0,0,10,6
687,15,-75,18,0,0,0,0,10,6
688,15,-75,18,0,10,0,0,10,6
689,15,-75,18,0,20,0,0,10,6
690,15,-75,18,0,30,0,0,10,6
691,15,-45,18,0,-30,0,0,10,6
692,15,-45,18,0,-20,0,0,10,6
693,15,-45,18,0,-10,0,0,10,6
694,15,-45,18,0,0,0,0,10,6
695,15,-45,18,0,10,0,0,10,6
696,15,-45,18,0,20,0,0,10,6
697,15,-45,18,0,30,0,0,10,6
698,15,-15,18,0,-30,0,0,10,6
699,15,-15,18,0,-20,0,0,10,6
700,15,-15,18,0,-10,0,0,10,6
701,15,-15,18,0,0,0,0,10,6
702,15,-15,18,0,10,0,0,10,6
703,15,-15,18,0,20,0,0,10,6
704,15,-15,18,0,30,0,0,10,6
705,15,15,18,0,-30,0,0,10,6
706,15,15,18,0,-20,0,0,10,6
707,15,15,18,0,-10,0,0,10,6
708,15,15,18,0,0,0,0,10,6
709,15,15,18,0,10,0,0,10,6
710,15,15,18,0,20,0,0,10,6
711,15,15,18,0,30,0,0,10,6
712,15,45,18,0,-30,0,0,10,6
713,15,45,18,0,-20,0,0,10,6
714,15,45,18,0,-10,0,0,10,6
715,15,45,18,0,0,0,0,10,6
716,15,45,18,0,10,0,0,10,6
717,15,45,18,0,20,0,0,10,6
718,15,45,18,0,30,0,0,10,6
719,15,75,18,0,-30,0,0,10,6
720,15,75,18,0,-20,0,0,10,6
721,15,75,18,0,-10,0,0,10,6
722,15,75,18,0,0,0,0,10,6
723,15,75,18,0,10,0,0,10,6
724,15,75,18,0,20,0,0,10,6
725,15,75,18,0,30,0,0,10,6
726,30,-90,18,0,-30,0,0,10,6
727,30,-90,18,0,-20,0,0,10,6
728,30,-90,18,0,-10,0,0,10,6
729,30,-90,18,0,0,0,0,10,6
730,30,-90,18,0,10,0,0,10,6
731,30,-90,18,0,20,0,0,10,6
732,30,-90,18,0,30,0,0,10,6
733,30,-60,18,0,-30,0,0,10,6
734,30,-60,18,0,-20,0,0,10,6
735,30,-60,18,0,-10,0,0,10,6
736,30,-60,18,0,0,0,0,10,6
737,30,-60,18,0,10,0,0,10,6
738,30,-60,18,0,20,0,0,10,6
739,30,-60,18,0,30,0,0,10,6
740,30,-30,18,0,-30,0,0,10,6
741,30,-30,18,0,-20,0,0,10,6
742,30,-30,18,0,-10,0,0,10,6
743,30,-30,18,0,0,0,0,10,6
744,30,-30,18,0,10,0,0,10,6
745,30,-30,18,0,20,0,0,10,6
746,30,-30,18,0,30,0,0,10,6
747,30,0,18,0,-30,0,0,10,6
748,30,0,18,0,-20,0,0,10,6
749,30,0,18,0,-10,0,0,10,6
750,30,0,18,0,0,0,0,10,6
751,30,0,18,0,10,0,0,10,6
752,30,0,18,0,20,0,0,10,6
753,30,0,18,0,30,0,0,10,6
754,30,30,18,0,-30,0,0,10,6
755,30,30,18,0,-20,0,0,10,6
756,30,30,18,0,-10,0,0,10,6
757,30,30,18,0,0,0,0,10,6
758,30,30,18,0,10,0,0,10,6
759,30,30,18,0,20,0,0,10,6
760,30,30,18,0,30,0,0,10,6
761,30,60,18,0,-30,0,0,10,6
762,30,60,18,0,-20,0,0,10,6
763,30,60,18,0,-10,0,0,10,6
764,30,60,18,0,0,0,0,10,6
765,30,60,18,0,10,0,0,10,6
766,30,60,18,0,20,0,0,10,6
767,30,60,18,0,30,0,0,10,6
768,30,90,18,0,-30,0,0,10,6
769,30,90,18,0,-20,0,0,10,6
770,30,90,18,0,-10,0,0,10,6
771,30,90,18,0,0,0,0,10,6
772,30,90,18,0,10,0,0,10,6
773,30,90,18,0,20,0,0,10,6
774,30,90,18,0,30,0,0,10,6
775,45,-60,18,0,-30,0,0,10,6
776,45,-60,18,0,-20,0,0,10,6
777,45,-60,18,0,-10,0,0,10,6
778,45,-60,18,0,0,0,0,10,6
779,45,-60,18,0,10,0,0,10,6
780,45,-60,18,0,20,0,0,10,6
781,45,-60,18,0,30,0,0,10,6
782,45,-30,18,0,-30,0,0,10,6
783,45,-30,18,0,-20,0,0,10,6
784,45,-30,18,0,-10,0,0,10,6
785,45,-30,18,0,0,0,0,10,6
786,45,-30,18,0,10,0,0,10,6
787,45,-30,18,0,20,0,0,10,6
788,45,-30,18,0,30,0,0,10,6
789,45,0,18,0,-30,0,0,10,6
790,45,0,18,0,-20,0,0,10,6
791,45,0,18,0,-10,0,0,10,6
792,45,0,18,0,0,0,0,10,6
793,45,0,18,0,10,0,0,10,6
794,45,0,18,0,20,0,0,10,6
795,45,0,18,0,30,0,0,10,6
796,45,30,18,0,-30,0,0,10,6
797,45,30,18,0,-20,0,0,10,6
798,45,30,18,0,-10,0,0,10,6
799,45,30,18,0,0,0,0,10,6
800,45,30,18,0,10,0,0,10,6
801,45,30,18,0,20,0,0,10,6
802,45,30,18,0,30,0,0,10,6
803,45,60,18,0,-30,0,0,10,6
804,45,60,18,0,-20,0,0,10,6
805,45,60,18,0,-10,0,0,10,6
806,45,60,18,0,0,0,0,10,6
807,45,60,18,0,10,0,0,10,6
808,45,60,18,0,20,0,0,10,6
809,45,60,18,0,30,0,0,10,6
810,60,-45,18,0,-30,0,0,10,6
811,60,-45,18,0,-20,0,0,10,6
812,60,-45,18,0,-10,0,0,10,6
813,60,-45,18,0,0,0,0,10,6
814,60,-45,18,0,10,0,0,10,6
815,60,-45,18,0,20,0,0,10,6
816,60,-45,18,0,30,0,0,10,6
817,60,0,18,0,-30,0,0,10,6
818,60,0,18,0,-20,0,0,10,6
819,60,0,18,0,-10,0,0,10,6
820,60,0,18,0,0,0,0,10,6
821,60,0,18,0,10,0,0,10,6
822,60,0,18,0,20,0,0,10,6
823,60,0,18,0,30,0,0,10,6
824,60,45,18,0,-30,0,0,10,6
825,60,45,18,0,-20,0,0,10,6
826,60,45,18,0,-10,0,0,10,6
827,60,45,18,0,0,0,0,10,6
828,60,45,18,0,10,0,0,10,6
829,60,45,18,0,20,0,0,10,6
830,60,45,18,0,30,0,0,10,6
831,90,0,18,0,-30,0,0,10,6
832,90,0,18,0,-20,0,0,10,6
833,90,0,18,0,-10,0,0,10,6
834,90,0,18,0,0,0,0,10,6
835,90,0,18,0,10,0,0,10,6
836,90,0,18,0,20,0,0,10,6
837,90,0,18,0,30,0,0,10,6
838,135,0,18,0,-30,0,0,10,6
839,135,0,18,0,-20,0,0,10,6
840,135,0,18,0,-10,0,0,10,6
841,135,0,18,0,0,0,0,10,6
842,135,0,18,0,10,0,0,10,6
843,135,0,18,0,20,0,0,10,6
844,135,0,18,0,30,0,0,10,6
845,150,-30,18,0,-30,0,0,10,6
846,150,-30,18,0,-20,0,0,10,6
847,150,-30,18,0,-10,0,0,10,6
848,150,-30,18,0,0,0,0,10,6
849,150,-30,18,0,10,0,0,10,6
850,150,-30,18,0,20,0,0,10,6
851,150,-30,18,0,30,0,0,10,6
852,150,30,18,0,-30,0,0,10,6
853,150,30,18,0,-20,0,0,10,6
854,150,30,18,0,-10,0,0,10,6
855,150,30,18,0,0,0,0,10,6
856,150,30,18,0,10,0,0,10,6
857,150,30,18,0,20,0,0,10,6
858,150,30,18,0,30,0,0,10,6
859,180,-45,18,0,-30,0,0,10,6
860,180,-45,18,0,-20,0,0,10,6
861,180,-45,18,0,-10,0,0,10,6
862,180,-45,18,0,0,0,0,10,6
863,180,-45,18,0,10,0,0,10,6
864,180,-45,18,0,20,0,0,10,6
865,180,-45,18,0,30,0,0,10,6
866,180,0,18,0,-30,0,0,10,6
867,180,0,18,0,-20,0,0,10,6
868,180,0,18,0,-10,0,0,10,6
869,180,0,18,0,0,0,0,10,6
870,180,0,18,0,10,0,0,10,6
871,180,0,18,0,20,0,0,10,6
872,180,0,18,0,30,0,0,10,6
873,180,45,18,0,-30,0,0,10,6
874,180,45,18,0,-20,0,0,10,6
875,180,45,18,0,-10,0,0,10,6
876,180,45,18,0,0,0,0,10,6
877,180,45,18,0,10,0,0,10,6
878,180,45,18,0,20,0,0,10,6
879,180,45,18,0,30,0,0,10,6
880,-165,-30,24,0,-30,0,0,10,6
881,-165,-30,24,0,-20,0,0,10,6
882,-165,-30,24,0,-10,0,0,10,6
883,-165,-30,24,0,0,0,0,10,6
884,-165,-30,24,0,10,0,0,10,6
885,-165,-30,24,0,20,0,0,10,6
886,-165,-30,24,0,30,0,0,10,6
887,-165,30,24,0,-30,0,0,10,6
888,-165,30,24,0,-20,0,0,10,6
889,-165,30,24,0,-10,0,0,10,6
890,-165,30,24,0,0,0,0,10,6
891,-165,30,24,0,10,0,0,10,6
892,-165,30,24,0,20,0,0,10,6
893,-165,30,24,0,30,0,0,10,6
894,-150,-45,24,0,-30,0,0,10,6
895,-150,-45,24,0,-20,0,0,10,6
896,-150,-45,24,0,-10,0,0,10,6
897,-150,-45,24,0,0,0,0,10,6
898,-150,-45,24,0,10,0,0,10,6
899,-150,-45,24,0,20,0,0,10,6
900,-150,-45,24,0,30,0,0,10,6
901,-150,0,24,0,-30,0,0,10,6
902,-150,0,24,0,-20,0,0,10,6
903,-150,0,24,0,-10,0,0,10,6
904,-150,0,24,0,0,0,0,10,6
905,-150,0,24,0,10,0,0,10,6
906,-150,0,24,0,20,0,0,10,6
907,-150,0,24,0,30,0,0,10,6
908,-150,45,24,0,-30,0,0,10,6
909,-150,45,24,0,-20,0,0,10,6
910,-150,45,24,0,-10,0,0,10,6
911,-150,45,24,0,0,0,0,10,6
912,-150,45,24,0,10,0,0,10,6
913,-150,45,24,0,20,0,0,10,6
914,-150,45,24,0,30,0,0,10,6
915,-45,-60,24,0,-30,0,0,10,6
916,-45,-60,24,0,-20,0,0,10,6
917,-45,-60,24,0,-10,0,0,10,6
918,-45,-60,24,0,0,0,0,10,6
919,-45,-60,24,0,10,0,0,10,6
920,-45,-60,24,0,20,0,0,10,6
921,-45,-60,24,0,30,0,0,10,6
922,-45,-30,24,0,-30,0,0,10,6
923,-45,-30,24,0,-20,0,0,10,6
924,-45,-30,24,0,-10,0,0,10,6
925,-45,-30,24,0,0,0,0,10,6
926,-45,-30,24,0,10,0,0,10,6
927,0,-90,0,0,0,0,0,10,6
928,0,-75,0,0,0,0,0,10,6
929,0,-60,0,0,0,0,0,10,6
930,0,-45,0,0,0,0,0,10,6
931,0,-30,0,0,0,0,0,10,6
932,0,-15,0,0,0,0,0,10,6
933,0,0,0,0,0,0,0,10,6
934,0,15,0,0,0,0,0,10,6
935,0,30,0,0,0,0,0,10,6
936,0,45,0,0,0,0,0,10,6
937,0,60,0,0,0,0,0,10,6
938,0,75,0,0,0,0,0,10,6
939,0,90,0,0,0,0,0,10,6
940,-45,-30,24,0,20,0,0,10,6
941,-45,-30,24,0,30,0,0,10,6
942,-45,0,24,0,-30,0,0,10,6
943,-45,0,24,0,-20,0,0,10,6
944,-45,0,24,0,-10,0,0,10,6
945,-45,0,24,0,0,0,0,10,6
946,-45,0,24,0,10,0,0,10,6
947,-45,0,24,0,20,0,0,10,6
948,-45,0,24,0,30,0,0,10,6
949,-45,30,24,0,-30,0,0,10,6
950,-45,30,24,0,-20,0,0,10,6
951,-45,30,24,0,-10,0,0,10,6
952,-45,30,24,0,0,0,0,10,6
953,-45,30,24,0,10,0,0,10,6
954,-45,30,24,0,20,0,0,10,6
955,-45,30,24,0,30,0,0,10,6
956,-45,60,24,0,-30,0,0,10,6
957,-45,60,24,0,-20,0,0,10,6
958,-45,60,24,0,-10,0,0,10,6
959,-45,60,24,0,0,0,0,10,6
960,-45,60,24,0,10,0,0,10,6
961,-45,60,24,0,20,0,0,10,6
962,-45,60,24,0,30,0,0,10,6
963,-30,-90,24,0,-30,0,0,10,6
964,-30,-90,24,0,-20,0,0,10,6
965,-30,-90,24,0,-10,0,0,10,6
966,-30,-90,24,0,0,0,0,10,6
967,-30,-90,24,0,10,0,0,10,6
968,-30,-90,24,0,20,0,0,10,6
969,-30,-90,24,0,30,0,0,10,6
970,-30,-45,24,0,-30,0,0,10,6
971,-30,-45,24,0,-20,0,0,10,6
972,-30,-45,24,0,-10,0,0,10,6
973,-30,-45,24,0,0,0,0,10,6
974,-30,-45,24,0,10,0,0,10,6
975,-30,-45,24,0,20,0,0,10,6
976,-30,-45,24,0,30,0,0,10,6
977,-30,-15,24,0,-30,0,0,10,6
978,-30,-15,24,0,-20,0,0,10,6
979,-30,-15,24,0,-10,0,0,10,6
980,-30,-15,24,0,0,0,0,10,6
981,-30,-15,24,0,10,0,0,10,6
982,-30,-15,24,0,20,0,0,10,6
983,-30,-15,24,0,30,0,0,10,6
984,-30,15,24,0,-30,0,0,10,6
985,-30,15,24,0,-20,0,0,10,6
986,-30,15,24,0,-10,0,0,10,6
987,-30,15,24,0,0,0,0,10,6
988,-30,15,24,0,10,0,0,10,6
989,-30,15,24,0,20,0,0,10,6
990,-30,15,24,0,30,0,0,10,6
991,-30,45,24,0,-30,0,0,10,6
992,-30,45,24,0,-20,0,0,10,6
993,-30,45,24,0,-10,0,0,10,6
994,-30,45,24,0,0,0,0,10,6
995,-30,45,24,0,10,0,0,10,6
996,-30,45,24,0,20,0,0,10,6
997,-30,45,24,0,30,0,0,10,6
998,-30,90,24,0,-30,0,0,10,6
999,-30,90,24,0,-20,0,0,10,6
1000,-30,90,24,0,-10,0,0,10,6
1001,-30,90,24,0,0,0,0,10,6
1002,-30,90,24,0,10,0,0,10,6
1003,-30,90,24,0,20,0,0,10,6
1004,-30,90,24,0,30,0,0,10,6
1005,-15,-60,24,0,-30,0,0,10,6
1006,-15,-60,24,0,-20,0,0,10,6
1007,-15,-60,24,0,-10,0,0,10,6
1008,-15,-60,24,0,0,0,0,10,6
1009,-15,-60,24,0,10,0,0,10,6
1010,-15,-60,24,0,20,0,0,10,6
1011,-15,-60,24,0,30,0,0,10,6
1012,-15,-30,24,0,-30,0,0,10,6
1013,-15,-30,24,0,-20,0,0,10,6
1014,-15,-30,24,0,-10,0,0,10,6
1015,-15,-30,24,0,0,0,0,10,6
1016,-15,-30,24,0,10,0,0,10,6
1017,-15,-30,24,0,20,0,0,10,6
1018,-15,-30,24,0,30,0,0,10,6
1019,-15,0,24,0,-30,0,0,10,6
1020,-15,0,24,0,-20,0,0,10,6
1021,-15,0,24,0,-10,0,0,10,6
1022,-15,0,24,0,0,0,0,10,6
1023,-15,0,24,0,10,0,0,10,6
1024,-15,0,24,0,20,0,0,10,6
1025,-15,0,24,0,30,0,0,10,6
1026,-15,30,24,0,-30,0,0,10,6
1027,-15,30,24,0,-20,0,0,10,6
1028,-15,30,24,0,-10,0,0,10,6
1029,-15,30,24,0,0,0,0,10,6
1030,-15,30,24,0,10,0,0,10,6
1031,-15,30,24,0,20,0,0,10,6
1032,-15,30,24,0,30,0,0,10,6
1033,-15,60,24,0,-30,0,0,10,6
1034,-15,60,24,0,-20,0,0,10,6
1035,-15,60,24,0,-10,0,0,10,6
1036,-15,60,24,0,0,0,0,10,6
1037,-15,60,24,0,10,0,0,10,6
1038,-15,60,24,0,20,0,0,10,6
1039,-15,60,24,0,30,0,0,10,6
1040,0,-90,24,0,-30,0,0,10,6
1041,0,-90,24,0,-20,0,0,10,6
1042,0,-90,24,0,-10,0,0,10,6
1043,0,-90,24,0,0,0,0,10,6
1044,0,-90,24,0,10,0,0,10,6
1045,0,-90,24,0,20,0,0,10,6
1046,0,-90,24,0,30,0,0,10,6
1047,0,-75,24,0,-30,0,0,10,6
1048,0,-75,24,0,-20,0,0,10,6
1049,0,-75,24,0,-10,0,0,10,6
1050,0,-75,24,0,0,0,0,10,6
1051,0,-75,24,0,10,0,0,10,6
1052,0,-75,24,0,20,0,0,10,6
1053,0,-75,24,0,30,0,0,10,6
1054,0,-60,24,0,-30,0,0,10,6
1055,0,-60,24,0,-20,0,0,10,6
1056,0,-60,24,0,-10,0,0,10,6
1057,0,-60,24,0,0,0,0,10,6
1058,0,-60,24,0,10,0,0,10,6
1059,0,-60,24,0,20,0,0,10,6
1060,0,-60,24,0,30,0,0,10,6
1061,0,-45,24,0,-30,0,0,10,6
1062,0,-45,24,0,-20,0,0,10,6
1063,0,-45,24,0,-10,0,0,10,6
1064,0,-45,24,0,0,0,0,10,6
1065,0,-45,24,0,10,0,0,10,6
1066,0,-45,24,0,20,0,0,10,6
1067,0,-45,24,0,30,0,0,10,6
1068,0,-30,24,0,-30,0,0,10,6
1069,0,-30,24,0,-20,0,0,10,6
1070,0,-30,24,0,-10,0,0,10,6
1071,0,-30,24,0,0,0,0,10,6
1072,0,-30,24,0,10,0,0,10,6
1073,0,-30,24,0,20,0,0,10,6
1074,0,-30,24,0,30,0,0,10,6
1075,0,-15,24,0,-30,0,0,10,6
1076,0,-15,24,0,-20,0,0,10,6
1077,0,-15,24,0,-10,0,0,10,6
1078,0,-15,24,0,0,0,0,10,6
1079,0,-15,24,0,10,0,0,10,6
1080,0,-15,24,0,20,0,0,10,6
1081,0,-15,24,0,30,0,0,10,6
1082,0,0,24,0,-30,0,0,10,6
1083,0,0,24,0,-20,0,0,10,6
1084,0,0,24,0,-10,0,0,10,6
1085,0,0,24,0,0,0,0,10,6
1086,0,0,24,0,10,0,0,10,6
1087,0,0,24,0,20,0,0,10,6
1088,0,0,24,0,30,0,0,10,6
1089,0,15,24,0,-30,0,0,10,6
1090,0,15,24,0,-20,0,0,10,6
1091,0,15,24,0,-10,0,0,10,6
1092,0,15,24,0,0,0,0,10,6
1093,0,15,24,0,10,0,0,10,6
1094,0,15,24,0,20,0,0,10,6
1095,0,15,24,0,30,0,0,10,6
1096,0,30,24,0,-30,0,0,10,6
1097,0,30,24,0,-20,0,0,10,6
1098,0,30,24,0,-10,0,0,10,6
1099,0,30,24,0,0,0,0,10,6
1100,0,30,24,0,10,0,0,10,6
1101,0,30,24,0,20,0,0,10,6
1102,0,30,24,0,30,0,0,10,6
1103,0,45,24,0,-30,0,0,10,6
1104,0,45,24,0,-20,0,0,10,6
1105,0,45,24,0,-10,0,0,10,6
1106,0,45,24,0,0,0,0,10,6
1107,0,45,24,0,10,0,0,10,6
1108,0,45,24,0,20,0,0,10,6
1109,0,45,24,0,30,0,0,10,6
1110,0,60,24,0,-30,0,0,10,6
1111,0,60,24,0,-20,0,0,10,6
1112,0,60,24,0,-10,0,0,10,6
1113,0,60,24,0,0,0,0,10,6
1114,0,60,24,0,10,0,0,10,6
1115,0,60,24,0,20,0,0,10,6
1116,0,60,24,0,30,0,0,10,6
1117,0,75,24,0,-30,0,0,10,6
1118,0,75,24,0,-20,0,0,10,6
1119,0,75,24,0,-10,0,0,10,6
1120,0,75,24,0,0,0,0,10,6
1121,0,75,24,0,10,0,0,10,6
1122,0,75,24,0,20,0,0,10,6
1123,0,75,24,0,30,0,0,10,6
1124,0,90,24,0,-30,0,0,10,6
1125,0,90,24,0,-20,0,0,10,6
1126,0,90,24,0,-10,0,0,10,6
1127,0,90,24,0,0,0,0,10,6
1128,0,90,24,0,10,0,0,10,6
1129,0,90,24,0,20,0,0,10,6
1130,0,90,24,0,30,0,0,10,6
1131,15,-60,24,0,-30,0,0,10,6
1132,15,-60,24,0,-20,0,0,10,6
1133,15,-60,24,0,-10,0,0,10,6
1134,15,-60,24,0,0,0,0,10,6
1135,15,-60,24,0,10,0,0,10,6
1136,15,-60,24,0,20,0,0,10,6
1137,15,-60,24,0,30,0,0,10,6
1138,15,-30,24,0,-30,0,0,10,6
1139,15,-30,24,0,-20,0,0,10,6
1140,15,-30,24,0,-10,0,0,10,6
1141,15,-30,24,0,0,0,0,10,6
1142,15,-30,24,0,10,0,0,10,6
1143,15,-30,24,0,20,0,0,10,6
1144,15,-30,24,0,30,0,0,10,6
1145,15,0,24,0,-30,0,0,10,6
1146,15,0,24,0,-20,0,0,10,6
1147,15,0,24,0,-10,0,0,10,6
1148,15,0,24,0,0,0,0,10,6
1149,15,0,24,0,10,0,0,10,6
1150,15,0,24,0,20,0,0,10,6
1151,15,0,24,0,30,0,0,10,6
1152,15,30,24,0,-30,0,0,10,6
1153,15,30,24,0,-20,0,0,10,6
1154,15,30,24,0,-10,0,0,10,6
1155,15,30,24,0,0,0,0,10,6
1156,15,30,24,0,10,0,0,10,6
1157,15,30,24,0,20,0,0,10,6
1158,15,30,24,0,30,0,0,10,6
1159,15,60,24,0,-30,0,0,10,6
1160,15,60,24,0,-20,0,0,10,6
1161,15,60,24,0,-10,0,0,10,6
1162,15,60,24,0,0,0,0,10,6
1163,15,60,24,0,10,0,0,10,6
1164,15,60,24,0,20,0,0,10,6
1165,15,60,24,0,30,0,0,10,6
1166,30,-90,24,0,-30,0,0,10,6
1167,30,-90,24,0,-20,0,0,10,6
1168,30,-90,24,0,-10,0,0,10,6
1169,30,-90,24,0,0,0,0,10,6
1170,30,-90,24,0,10,0,0,10,6
1171,30,-90,24,0,20,0,0,10,6
1172,30,-90,24,0,30,0,0,10,6
1173,30,-45,24,0,-30,0,0,10,6
1174,30,-45,24,0,-20,0,0,10,6
1175,30,-45,24,0,-10,0,0,10,6
1176,30,-45,24,0,0,0,0,10,6
1177,30,-45,24,0,10,0,0,10,6
1178,30,-45,24,0,20,0,0,10,6
1179,30,-45,24,0,30,0,0,10,6
1180,30,-15,24,0,-30,0,0,10,6
1181,30,-15,24,0,-20,0,0,10,6
1182,30,-15,24,0,-10,0,0,10,6
1183,30,-15,24,0,0,0,0,10,6
1184,30,-15,24,0,10,0,0,10,6
1185,30,-15,24,0,20,0,0,10,6
1186,30,-15,24,0,30,0,0,10,6
1187,30,15,24,0,-30,0,0,10,6
1188,30,15,24,0,-20,0,0,10,6
1189,30,15,24,0,-10,0,0,10,6
1190,30,15,24,0,0,0,0,10,6
1191,30,15,24,0,10,0,0,10,6
1192,30,15,24,0,20,0,0,10,6
1193,30,15,24,0,30,0,0,10,6
1194,30,45,24,0,-30,0,0,10,6
1195,30,45,24,0,-20,0,0,10,6
1196,30,45,24,0,-10,0,0,10,6
1197,30,45,24,0,0,0,0,10,6
1198,30,45,24,0,10,0,0,10,6
1199,30,45,24,0,20,0,0,10,6
1200,30,45,24,0,30,0,0,10,6
1201,30,90,24,0,-30,0,0,10,6
1202,30,90,24,0,-20,0,0,10,6
1203,30,90,24,0,-10,0,0,10,6
1204,30,90,24,0,0,0,0,10,6
1205,30,90,24,0,10,0,0,10,6
1206,30,90,24,0,20,0,0,10,6
1207,30,90,24,0,30,0,0,10,6
1208,45,-60,24,0,-30,0,0,10,6
1209,45,-60,24,0,-20,0,0,10,6
1210,45,-60,24,0,-10,0,0,10,6
1211,45,-60,24,0,0,0,0,10,6
1212,45,-60,24,0,10,0,0,10,6
1213,45,-60,24,0,20,0,0,10,6
1214,45,-60,24,0,30,0,0,10,6
1215,45,-30,24,0,-30,0,0,10,6
1216,45,-30,24,0,-20,0,0,10,6
1217,45,-30,24,0,-10,0,0,10,6
1218,45,-30,24,0,0,0,0,10,6
1219,45,-30,24,0,10,0,0,10,6
1220,45,-30,24,0,20,0,0,10,6
1221,45,-30,24,0,30,0,0,10,6
1222,45,0,24,0,-30,0,0,10,6
1223,45,0,24,0,-20,0,0,10,6
1224,45,0,24,0,-10,0,0,10,6
1225,45,0,24,0,0,0,0,10,6
1226,45,0,24,0,10,0,0,10,6
1227,45,0,24,0,20,0,0,10,6
1228,45,0,24,0,30,0,0,10,6
1229,45,30,24,0,-30,0,0,10,6
1230,45,30,24,0,-20,0,0,10,6
1231,45,30,24,0,-10,0,0,10,6
1232,45,30,24,0,0,0,0,10,6
1233,45,30,24,0,10,0,0,10,6
1234,45,30,24,0,20,0,0,10,6
1235,45,30,24,0,30,0,0,10,6
1236,45,60,24,0,-30,0,0,10,6
1237,45,60,24,0,-20,0,0,10,6
1238,45,60,24,0,-10,0,0,10,6
1239,45,60,24,0,0,0,0,10,6
1240,0,-90,0,0,0,0,0,10,6
1241,0,-75,0,0,0,0,0,10,6
1242,0,-60,0,0,0,0,0,10,6
1243,0,-45,0,0,0,0,0,10,6
1244,0,-30,0,0,0,0,0,10,6
1245,0,-15,0,0,0,0,0,10,6
1246,0,0,0,0,0,0,0,10,6
1247,0,15,0,0,0,0,0,10,6
1248,0,30,0,0,0,0,0,10,6
1249,0,45,0,0,0,0,0,10,6
1250,0,60,0,0,0,0,0,10,6
1251,0,75,0,0,0,0,0,10,6
1252,0,90,0,0,0,0,0,10,6
1253,45,60,24,0,10,0,0,10,6
1254,45,60,24,0,20,0,0,10,6
1255,45,60,24,0,30,0,0,10,6
1256,150,-45,24,0,-30,0,0,10,6
1257,150,-45,24,0,-20,0,0,10,6
1258,150,-45,24,0,-10,0,0,10,6
1259,150,-45,24,0,0,0,0,10,6
1260,150,-45,24,0,10,0,0,10,6
1261,150,-45,24,0,20,0,0,10,6
1262,150,-45,24,0,30,0,0,10,6
1263,150,0,24,0,-30,0,0,10,6
1264,150,0,24,0,-20,0,0,10,6
1265,150,0,24,0,-10,0,0,10,6
1266,150,0,24,0,0,0,0,10,6
1267,150,0,24,0,10,0,0,10,6
1268,150,0,24,0,20,0,0,10,6
1269,150,0,24,0,30,0,0,10,6
1270,150,45,24,0,-30,0,0,10,6
1271,150,45,24,0,-20,0,0,10,6
1272,150,45,24,0,-10,0,0,10,6
1273,150,45,24,0,0,0,0,10,6
1274,150,45,24,0,10,0,0,10,6
1275,150,45,24,0,20,0,0,10,6
1276,150,45,24,0,30,0,0,10,6
1277,165,-30,24,0,-30,0,0,10,6
1278,165,-30,24,0,-20,0,0,10,6
1279,165,-30,24,0,-10,0,0,10,6
1280,165,-30,24,0,0,0,0,10,6
1281,165,-30,24,0,10,0,0,10,6
1282,165,-30,24,0,20,0,0,10,6
1283,165,-30,24,0,30,0,0,10,6
1284,165,30,24,0,-30,0,0,10,6
1285,165,30,24,0,-20,0,0,10,6
1286,165,30,24,0,-10,0,0,10,6
1287,165,30,24,0,0,0,0,10,6
