SETPOINT,ALPHA,BETA,TAS,HOOP_ALPHA,HOOP_BETA,FLT_OMEGA,MT_OMEGA,DWELL_TIME,MAX_TRAVERSE_TIME
1,0,-90,0,0,0,0,0,10,6
2,0,-75,0,0,0,0,0,10,6
3,0,-60,0,0,0,0,0,10,6
4,0,-45,0,0,0,0,0,10,6
5,0,-30,0,0,0,0,0,10,6
6,0,-15,0,0,0,0,0,10,6
7,0,0,0,0,0,0,0,10,6
8,0,15,0,0,0,0,0,10,6
9,0,30,0,0,0,0,0,10,6
10,0,45,0,0,0,0,0,10,6
11,0,60,0,0,0,0,0,10,6
12,0,75,0,0,0,0,0,10,6
13,0,90,0,0,0,0,0,10,6
14,-135,-45,12,0,-30,0,-7500,10,6
15,-135,-45,12,0,-30,0,-5625,10,6
16,-135,-45,12,0,-30,0,3750,10,6
17,-135,-45,12,0,-30,0,5625,10,6
18,-135,-45,12,0,-30,0,7500,10,6
19,-135,-45,12,0,-20,0,-7500,10,6
20,-135,-45,12,0,-20,0,-5625,10,6
21,-135,-45,12,0,-20,0,3750,10,6
22,-135,-45,12,0,-20,0,5625,10,6
23,-135,-45,12,0,-20,0,7500,10,6
24,-135,-45,12,0,-10,0,-7500,10,6
25,-135,-45,12,0,-10,0,-5625,10,6
26,-135,-45,12,0,-10,0,3750,10,6
27,-135,-45,12,0,-10,0,5625,10,6
28,-135,-45,12,0,-10,0,7500,10,6
29,-135,-45,12,0,0,0,-7500,10,6
30,-135,-45,12,0,0,0,-5625,10,6
31,-135,-45,12,0,0,0,3750,10,6
32,-135,-45,12,0,0,0,5625,10,6
33,-135,-45,12,0,0,0,7500,10,6
34,-135,-45,12,0,10,0,-7500,10,6
35,-135,-45,12,0,10,0,-5625,10,6
36,-135,-45,12,0,10,0,3750,10,6
37,-135,-45,12,0,10,0,5625,10,6
38,-135,-45,12,0,10,0,7500,10,6
39,-135,-45,12,0,20,0,-7500,10,6
40,-135,-45,12,0,20,0,-5625,10,6
41,-135,-45,12,0,20,0,3750,10,6
42,-135,-45,12,0,20,0,5625,10,6
43,-135,-45,12,0,20,0,7500,10,6
44,-135,-45,12,0,30,0,-7500,10,6
45,-135,-45,12,0,30,0,-5625,10,6
46,-135,-45,12,0,30,0,3750,10,6
47,-135,-45,12,0,30,0,5625,10,6
48,-135,-45,12,0,30,0,7500,10,6
49,-135,0,12,0,-30,0,-7500,10,6
50,-135,0,12,0,-30,0,-5625,10,6
51,-135,0,12,0,-30,0,3750,10,6
52,-135,0,12,0,-30,0,5625,10,6
53,-135,0,12,0,-30,0,7500,10,6
54,-135,0,12,0,-20,0,-7500,10,6
55,-135,0,12,0,-20,0,-5625,10,6
56,-135,0,12,0,-20,0,3750,10,6
57,-135,0,12,0,-20,0,5625,10,6
58,-135,0,12,0,-20,0,7500,10,6
59,-135,0,12,0,-10,0,-7500,10,6
60,-135,0,12,0,-10,0,-5625,10,6
61,-135,0,12,0,-10,0,3750,10,6
62,-135,0,12,0,-10,0,5625,10,6
63,-135,0,12,0,-10,0,7500,10,6
64,-135,0,12,0,0,0,-7500,10,6
65,-135,0,12,0,0,0,-5625,10,6
66,-135,0,12,0,0,0,3750,10,6
67,-135,0,12,0,0,0,5625,10,6
68,-135,0,12,0,0,0,7500,10,6
69,-135,0,12,0,10,0,-7500,10,6
70,-135,0,12,0,10,0,-5625,10,6
71,-135,0,12,0,10,0,3750,10,6
72,-135,0,12,0,10,0,5625,10,6
73,-135,0,12,0,10,0,7500,10,6
74,-135,0,12,0,20,0,-7500,10,6
75,-135,0,12,0,20,0,-5625,10,6
76,-135,0,12,0,20,0,3750,10,6
77,-135,0,12,0,20,0,5625,10,6
78,-135,0,12,0,20,0,7500,10,6
79,-135,0,12,0,30,0,-7500,10,6
80,-135,0,12,0,30,0,-5625,10,6
81,-135,0,12,0,30,0,3750,10,6
82,-135,0,12,0,30,0,5625,10,6
83,-135,0,12,0,30,0,7500,10,6
84,-135,45,12,0,-30,0,-7500,10,6
85,-135,45,12,0,-30,0,-5625,10,6
86,-135,45,12,0,-30,0,3750,10,6
87,-135,45,12,0,-30,0,5625,10,6
88,-135,45,12,0,-30,0,7500,10,6
89,-135,45,12,0,-20,0,-7500,10,6
90,-135,45,12,0,-20,0,-5625,10,6
91,-135,45,12,0,-20,0,3750,10,6
92,-135,45,12,0,-20,0,5625,10,6
93,-135,45,12,0,-20,0,7500,10,6
94,-135,45,12,0,-10,0,-7500,10,6
95,-135,45,12,0,-10,0,-5625,10,6
96,-135,45,12,0,-10,0,3750,10,6
97,-135,45,12,0,-10,0,5625,10,6
98,-135,45,12,0,-10,0,7500,10,6
99,-135,45,12,0,0,0,-7500,10,6
100,-135,45,12,0,0,0,-5625,10,6
101,-135,45,12,0,0,0,3750,10,6
102,-135,45,12,0,0,0,5625,10,6
103,-135,45,12,0,0,0,7500,10,6
104,-135,45,12,0,10,0,-7500,10,6
105,-135,45,12,0,10,0,-5625,10,6
106,-135,45,12,0,10,0,3750,10,6
107,-135,45,12,0,10,0,5625,10,6
108,-135,45,12,0,10,0,7500,10,6
109,-135,45,12,0,20,0,-7500,10,6
110,-135,45,12,0,20,0,-5625,10,6
111,-135,45,12,0,20,0,3750,10,6
112,-135,45,12,0,20,0,5625,10,6
113,-135,45,12,0,20,0,7500,10,6
114,-135,45,12,0,30,0,-7500,10,6
115,-135,45,12,0,30,0,-5625,10,6
116,-135,45,12,0,30,0,3750,10,6
117,-135,45,12,0,30,0,5625,10,6
118,-135,45,12,0,30,0,7500,10,6
119,-90,-30,12,0,-30,0,-7500,10,6
120,-90,-30,12,0,-30,0,-5625,10,6
121,-90,-30,12,0,-30,0,3750,10,6
122,-90,-30,12,0,-30,0,5625,10,6
123,-90,-30,12,0,-30,0,7500,10,6
124,-90,-30,12,0,-20,0,-7500,10,6
125,-90,-30,12,0,-20,0,-5625,10,6
126,-90,-30,12,0,-20,0,3750,10,6
127,-90,-30,12,0,-20,0,5625,10,6
128,-90,-30,12,0,-20,0,7500,10,6
129,-90,-30,12,0,-10,0,-7500,10,6
130,-90,-30,12,0,-10,0,-5625,10,6
131,-90,-30,12,0,-10,0,3750,10,6
132,-90,-30,12,0,-10,0,5625,10,6
133,-90,-30,12,0,-10,0,7500,10,6
134,-90,-30,12,0,0,0,-7500,10,6
135,-90,-30,12,0,0,0,-5625,10,6
136,-90,-30,12,0,0,0,3750,10,6
137,-90,-30,12,0,0,0,5625,10,6
138,-90,-30,12,0,0,0,7500,10,6
139,-90,-30,12,0,10,0,-7500,10,6
140,-90,-30,12,0,10,0,-5625,10,6
141,-90,-30,12,0,10,0,3750,10,6
142,-90,-30,12,0,10,0,5625,10,6
143,-90,-30,12,0,10,0,7500,10,6
144,-90,-30,12,0,20,0,-7500,10,6
145,-90,-30,12,0,20,0,-5625,10,6
146,-90,-30,12,0,20,0,3750,10,6
147,-90,-30,12,0,20,0,5625,10,6
148,-90,-30,12,0,20,0,7500,10,6
149,-90,-30,12,0,30,0,-7500,10,6
150,-90,-30,12,0,30,0,-5625,10,6
151,-90,-30,12,0,30,0,3750,10,6
152,-90,-30,12,0,30,0,5625,10,6
153,-90,-30,12,0,30,0,7500,10,6
154,-90,0,12,0,-30,0,-7500,10,6
155,-90,0,12,0,-30,0,-5625,10,6
156,-90,0,12,0,-30,0,3750,10,6
157,-90,0,12,0,-30,0,5625,10,6
158,-90,0,12,0,-30,0,7500,10,6
159,-90,0,12,0,-20,0,-7500,10,6
160,-90,0,12,0,-20,0,-5625,10,6
161,-90,0,12,0,-20,0,3750,10,6
162,-90,0,12,0,-20,0,5625,10,6
163,-90,0,12,0,-20,0,7500,10,6
164,-90,0,12,0,-10,0,-7500,10,6
165,-90,0,12,0,-10,0,-5625,10,6
166,-90,0,12,0,-10,0,3750,10,6
167,-90,0,12,0,-10,0,5625,10,6
168,-90,0,12,0,-10,0,7500,10,6
169,-90,0,12,0,0,0,-7500,10,6
170,-90,0,12,0,0,0,-5625,10,6
171,-90,0,12,0,0,0,3750,10,6
172,-90,0,12,0,0,0,5625,10,6
173,-90,0,12,0,0,0,7500,10,6
174,-90,0,12,0,10,0,-7500,10,6
175,-90,0,12,0,10,0,-5625,10,6
176,-90,0,12,0,10,0,3750,10,6
177,-90,0,12,0,10,0,5625,10,6
178,-90,0,12,0,10,0,7500,10,6
179,-90,0,12,0,20,0,-7500,10,6
180,-90,0,12,0,20,0,-5625,10,6
181,-90,0,12,0,20,0,3750,10,6
182,-90,0,12,0,20,0,5625,10,6
183,-90,0,12,0,20,0,7500,10,6
184,-90,0,12,0,30,0,-7500,10,6
185,-90,0,12,0,30,0,-5625,10,6
186,-90,0,12,0,30,0,3750,10,6
187,-90,0,12,0,30,0,5625,10,6
188,-90,0,12,0,30,0,7500,10,6
189,-90,30,12,0,-30,0,-7500,10,6
190,-90,30,12,0,-30,0,-5625,10,6
191,-90,30,12,0,-30,0,3750,10,6
192,-90,30,12,0,-30,0,5625,10,6
193,-90,30,12,0,-30,0,7500,10,6
194,-90,30,12,0,-20,0,-7500,10,6
195,-90,30,12,0,-20,0,-5625,10,6
196,-90,30,12,0,-20,0,3750,10,6
197,-90,30,12,0,-20,0,5625,10,6
198,-90,30,12,0,-20,0,7500,10,6
199,-90,30,12,0,-10,0,-7500,10,6
200,-90,30,12,0,-10,0,-5625,10,6
201,-90,30,12,0,-10,0,3750,10,6
202,-90,30,12,0,-10,0,5625,10,6
203,-90,30,12,0,-10,0,7500,10,6
204,-90,30,12,0,0,0,-7500,10,6
205,-90,30,12,0,0,0,-5625,10,6
206,-90,30,12,0,0,0,3750,10,6
207,-90,30,12,0,0,0,5625,10,6
208,-90,30,12,0,0,0,7500,10,6
209,-90,30,12,0,10,0,-7500,10,6
210,-90,30,12,0,10,0,-5625,10,6
211,-90,30,12,0,10,0,3750,10,6
212,-90,30,12,0,10,0,5625,10,6
213,-90,30,12,0,10,0,7500,10,6
214,-90,30,12,0,20,0,-7500,10,6
215,-90,30,12,0,20,0,-5625,10,6
216,-90,30,12,0,20,0,3750,10,6
217,-90,30,12,0,20,0,5625,10,6
218,-90,30,12,0,20,0,7500,10,6
219,-90,30,12,0,30,0,-7500,10,6
220,-90,30,12,0,30,0,-5625,10,6
221,-90,30,12,0,30,0,3750,10,6
222,-90,30,12,0,30,0,5625,10,6
223,-90,30,12,0,30,0,7500,10,6
224,-75,0,12,0,-30,0,-7500,10,6
225,-75,0,12,0,-30,0,-5625,10,6
226,-75,0,12,0,-30,0,3750,10,6
227,-75,0,12,0,-30,0,5625,10,6
228,-75,0,12,0,-30,0,7500,10,6
229,-75,0,12,0,-20,0,-7500,10,6
230,-75,0,12,0,-20,0,-5625,10,6
231,-75,0,12,0,-20,0,3750,10,6
232,-75,0,12,0,-20,0,5625,10,6
233,-75,0,12,0,-20,0,7500,10,6
234,-75,0,12,0,-10,0,-7500,10,6
235,-75,0,12,0,-10,0,-5625,10,6
236,-75,0,12,0,-10,0,3750,10,6
237,-75,0,12,0,-10,0,5625,10,6
238,-75,0,12,0,-10,0,7500,10,6
239,-75,0,12,0,0,0,-7500,10,6
240,-75,0,12,0,0,0,-5625,10,6
241,-75,0,12,0,0,0,3750,10,6
242,-75,0,12,0,0,0,5625,10,6
243,-75,0,12,0,0,0,7500,10,6
244,-75,0,12,0,10,0,-7500,10,6
245,-75,0,12,0,10,0,-5625,10,6
246,-75,0,12,0,10,0,3750,10,6
247,-75,0,12,0,10,0,5625,10,6
248,-75,0,12,0,10,0,7500,10,6
249,-75,0,12,0,20,0,-7500,10,6
250,-75,0,12,0,20,0,-5625,10,6
251,-75,0,12,0,20,0,3750,10,6
252,-75,0,12,0,20,0,5625,10,6
253,-75,0,12,0,20,0,7500,10,6
254,-75,0,12,0,30,0,-7500,10,6
255,-75,0,12,0,30,0,-5625,10,6
256,-75,0,12,0,30,0,3750,10,6
257,-75,0,12,0,30,0,5625,10,6
258,-75,0,12,0,30,0,7500,10,6
259,-60,-90,12,0,-30,0,-7500,10,6
260,-60,-90,12,0,-30,0,-5625,10,6
261,-60,-90,12,0,-30,0,3750,10,6
262,-60,-90,12,0,-30,0,5625,10,6
263,-60,-90,12,0,-30,0,7500,10,6
264,-60,-90,12,0,-20,0,-7500,10,6
265,-60,-90,12,0,-20,0,-5625,10,6
266,-60,-90,12,0,-20,0,3750,10,6
267,-60,-90,12,0,-20,0,5625,10,6
268,-60,-90,12,0,-20,0,7500,10,6
269,-60,-90,12,0,-10,0,-7500,10,6
270,-60,-90,12,0,-10,0,-5625,10,6
271,-60,-90,12,0,-10,0,3750,10,6
272,-60,-90,12,0,-10,0,5625,10,6
273,-60,-90,12,0,-10,0,7500,10,6
274,-60,-90,12,0,0,0,-7500,10,6
275,-60,-90,12,0,0,0,-5625,10,6
276,-60,-90,12,0,0,0,3750,10,6
277,-60,-90,12,0,0,0,5625,10,6
278,-60,-90,12,0,0,0,7500,10,6
279,-60,-90,12,0,10,0,-7500,10,6
280,-60,-90,12,0,10,0,-5625,10,6
281,-60,-90,12,0,10,0,3750,10,6
282,-60,-90,12,0,10,0,5625,10,6
283,-60,-90,12,0,10,0,7500,10,6
284,-60,-90,12,0,20,0,-7500,10,6
285,-60,-90,12,0,20,0,-5625,10,6
286,-60,-90,12,0,20,0,3750,10,6
287,-60,-90,12,0,20,0,5625,10,6
288,-60,-90,12,0,20,0,7500,10,6
289,-60,-90,12,0,30,0,-7500,10,6
290,-60,-90,12,0,30,0,-5625,10,6
291,-60,-90,12,0,30,0,3750,10,6
292,-60,-90,12,0,30,0,5625,10,6
293,-60,-90,12,0,30,0,7500,10,6
294,-60,-45,12,0,-30,0,-7500,10,6
295,-60,-45,12,0,-30,0,-5625,10,6
296,-60,-45,12,0,-30,0,3750,10,6
297,-60,-45,12,0,-30,0,5625,10,6
298,-60,-45,12,0,-30,0,7500,10,6
299,-60,-45,12,0,-20,0,-7500,10,6
300,-60,-45,12,0,-20,0,-5625,10,6
301,0,-90,0,0,0,0,0,10,6
302,0,-75,0,0,0,0,0,10,6
303,0,-60,0,0,0,0,0,10,6
304,0,-45,0,0,0,0,0,10,6
305,0,-30,0,0,0,0,0,10,6
306,0,-15,0,0,0,0,0,10,6
307,0,0,0,0,0,0,0,10,6
308,0,15,0,0,0,0,0,10,6
309,0,30,0,0,0,0,0,10,6
310,0,45,0,0,0,0,0,10,6
311,0,60,0,0,0,0,0,10,6
312,0,75,0,0,0,0,0,10,6
313,0,90,0,0,0,0,0,10,6
314,-60,-45,12,0,-20,0,3750,10,6
315,-60,-45,12,0,-20,0,5625,10,6
316,-60,-45,12,0,-20,0,7500,10,6
317,-60,-45,12,0,-10,0,-7500,10,6
318,-60,-45,12,0,-10,0,-5625,10,6
319,-60,-45,12,0,-10,0,3750,10,6
320,-60,-45,12,0,-10,0,5625,10,6
321,-60,-45,12,0,-10,0,7500,10,6
322,-60,-45,12,0,0,0,-7500,10,6
323,-60,-45,12,0,0,0,-5625,10,6
324,-60,-45,12,0,0,0,3750,10,6
325,-60,-45,12,0,0,0,5625,10,6
326,-60,-45,12,0,0,0,7500,10,6
327,-60,-45,12,0,10,0,-7500,10,6
328,-60,-45,12,0,10,0,-5625,10,6
329,-60,-45,12,0,10,0,3750,10,6
330,-60,-45,12,0,10,0,5625,10,6
331,-60,-45,12,0,10,0,7500,10,6
332,-60,-45,12,0,20,0,-7500,10,6
333,-60,-45,12,0,20,0,-5625,10,6
334,-60,-45,12,0,20,0,3750,10,6
335,-60,-45,12,0,20,0,5625,10,6
336,-60,-45,12,0,20,0,7500,10,6
337,-60,-45,12,0,30,0,-7500,10,6
338,-60,-45,12,0,30,0,-5625,10,6
339,-60,-45,12,0,30,0,3750,10,6
340,-60,-45,12,0,30,0,5625,10,6
341,-60,-45,12,0,30,0,7500,10,6
342,-60,0,12,0,-30,0,-7500,10,6
343,-60,0,12,0,-30,0,-5625,10,6
344,-60,0,12,0,-30,0,3750,10,6
345,-60,0,12,0,-30,0,5625,10,6
346,-60,0,12,0,-30,0,7500,10,6
347,-60,0,12,0,-20,0,-7500,10,6
348,-60,0,12,0,-20,0,-5625,10,6
349,-60,0,12,0,-20,0,3750,10,6
350,-60,0,12,0,-20,0,5625,10,6
351,-60,0,12,0,-20,0,7500,10,6
352,-60,0,12,0,-10,0,-7500,10,6
353,-60,0,12,0,-10,0,-5625,10,6
354,-60,0,12,0,-10,0,3750,10,6
355,-60,0,12,0,-10,0,5625,10,6
356,-60,0,12,0,-10,0,7500,10,6
357,-60,0,12,0,0,0,-7500,10,6
358,-60,0,12,0,0,0,-5625,10,6
359,-60,0,12,0,0,0,3750,10,6
360,-60,0,12,0,0,0,5625,10,6
361,-60,0,12,0,0,0,7500,10,6
362,-60,0,12,0,10,0,-7500,10,6
363,-60,0,12,0,10,0,-5625,10,6
364,-60,0,12,0,10,0,3750,10,6
365,-60,0,12,0,10,0,5625,10,6
366,-60,0,12,0,10,0,7500,10,6
367,-60,0,12,0,20,0,-7500,10,6
368,-60,0,12,0,20,0,-5625,10,6
369,-60,0,12,0,20,0,3750,10,6
370,-60,0,12,0,20,0,5625,10,6
371,-60,0,12,0,20,0,7500,10,6
372,-60,0,12,0,30,0,-7500,10,6
373,-60,0,12,0,30,0,-5625,10,6
374,-60,0,12,0,30,0,3750,10,6
375,-60,0,12,0,30,0,5625,10,6
376,-60,0,12,0,30,0,7500,10,6
377,-60,45,12,0,-30,0,-7500,10,6
378,-60,45,12,0,-30,0,-5625,10,6
379,-60,45,12,0,-30,0,3750,10,6
380,-60,45,12,0,-30,0,5625,10,6
381,-60,45,12,0,-30,0,7500,10,6
382,-60,45,12,0,-20,0,-7500,10,6
383,-60,45,12,0,-20,0,-5625,10,6
384,-60,45,12,0,-20,0,3750,10,6
385,-60,45,12,0,-20,0,5625,10,6
386,-60,45,12,0,-20,0,7500,10,6
387,-60,45,12,0,-10,0,-7500,10,6
388,-60,45,12,0,-10,0,-5625,10,6
389,-60,45,12,0,-10,0,3750,10,6
390,-60,45,12,0,-10,0,5625,10,6
391,-60,45,12,0,-10,0,7500,10,6
392,-60,45,12,0,0,0,-7500,10,6
393,-60,45,12,0,0,0,-5625,10,6
394,-60,45,12,0,0,0,3750,10,6
395,-60,45,12,0,0,0,5625,10,6
396,-60,45,12,0,0,0,7500,10,6
397,-60,45,12,0,10,0,-7500,10,6
398,-60,45,12,0,10,0,-5625,10,6
399,-60,45,12,0,10,0,3750,10,6
400,-60,45,12,0,10,0,5625,10,6
401,-60,45,12,0,10,0,7500,10,6
402,-60,45,12,0,20,0,-7500,10,6
403,-60,45,12,0,20,0,-5625,10,6
404,-60,45,12,0,20,0,3750,10,6
405,-60,45,12,0,20,0,5625,10,6
406,-60,45,12,0,20,0,7500,10,6
407,-60,45,12,0,30,0,-7500,10,6
408,-60,45,12,0,30,0,-5625,10,6
409,-60,45,12,0,30,0,3750,10,6
410,-60,45,12,0,30,0,5625,10,6
411,-60,45,12,0,30,0,7500,10,6
412,-60,90,12,0,-30,0,-7500,10,6
413,-60,90,12,0,-30,0,-5625,10,6
414,-60,90,12,0,-30,0,3750,10,6
415,-60,90,12,0,-30,0,5625,10,6
416,-60,90,12,0,-30,0,7500,10,6
417,-60,90,12,0,-20,0,-7500,10,6
418,-60,90,12,0,-20,0,-5625,10,6
419,-60,90,12,0,-20,0,3750,10,6
420,-60,90,12,0,-20,0,5625,10,6
421,-60,90,12,0,-20,0,7500,10,6
422,-60,90,12,0,-10,0,-7500,10,6
423,-60,90,12,0,-10,0,-5625,10,6
424,-60,90,12,0,-10,0,3750,10,6
425,-60,90,12,0,-10,0,5625,10,6
426,-60,90,12,0,-10,0,7500,10,6
427,-60,90,12,0,0,0,-7500,10,6
428,-60,90,12,0,0,0,-5625,10,6
429,-60,90,12,0,0,0,3750,10,6
430,-60,90,12,0,0,0,5625,10,6
431,-60,90,12,0,0,0,7500,10,6
432,-60,90,12,0,10,0,-7500,10,6
433,-60,90,12,0,10,0,-5625,10,6
434,-60,90,12,0,10,0,3750,10,6
435,-60,90,12,0,10,0,5625,10,6
436,-60,90,12,0,10,0,7500,10,6
437,-60,90,12,0,20,0,-7500,10,6
438,-60,90,12,0,20,0,-5625,10,6
439,-60,90,12,0,20,0,3750,10,6
440,-60,90,12,0,20,0,5625,10,6
441,-60,90,12,0,20,0,7500,10,6
442,-60,90,12,0,30,0,-7500,10,6
443,-60,90,12,0,30,0,-5625,10,6
444,-60,90,12,0,30,0,3750,10,6
445,-60,90,12,0,30,0,5625,10,6
446,-60,90,12,0,30,0,7500,10,6
447,-45,0,12,0,-30,0,-7500,10,6
448,-45,0,12,0,-30,0,-5625,10,6
449,-45,0,12,0,-30,0,3750,10,6
450,-45,0,12,0,-30,0,5625,10,6
451,-45,0,12,0,-30,0,7500,10,6
452,-45,0,12,0,-20,0,-7500,10,6
453,-45,0,12,0,-20,0,-5625,10,6
454,-45,0,12,0,-20,0,3750,10,6
455,-45,0,12,0,-20,0,5625,10,6
456,-45,0,12,0,-20,0,7500,10,6
457,-45,0,12,0,-10,0,-7500,10,6
458,-45,0,12,0,-10,0,-5625,10,6
459,-45,0,12,0,-10,0,3750,10,6
460,-45,0,12,0,-10,0,5625,10,6
461,-45,0,12,0,-10,0,7500,10,6
462,-45,0,12,0,0,0,-7500,10,6
463,-45,0,12,0,0,0,-5625,10,6
464,-45,0,12,0,0,0,3750,10,6
465,-45,0,12,0,0,0,5625,10,6
466,-45,0,12,0,0,0,7500,10,6
467,-45,0,12,0,10,0,-7500,10,6
468,-45,0,12,0,10,0,-5625,10,6
469,-45,0,12,0,10,0,3750,10,6
470,-45,0,12,0,10,0,5625,10,6
471,-45,0,12,0,10,0,7500,10,6
472,-45,0,12,0,20,0,-7500,10,6
473,-45,0,12,0,20,0,-5625,10,6
474,-45,0,12,0,20,0,3750,10,6
475,-45,0,12,0,20,0,5625,10,6
476,-45,0,12,0,20,0,7500,10,6
477,-45,0,12,0,30,0,-7500,10,6
478,-45,0,12,0,30,0,-5625,10,6
479,-45,0,12,0,30,0,3750,10,6
480,-45,0,12,0,30,0,5625,10,6
481,-45,0,12,0,30,0,7500,10,6
482,-30,-90,12,0,-30,0,-7500,10,6
483,-30,-90,12,0,-30,0,-5625,10,6
484,-30,-90,12,0,-30,0,3750,10,6
485,-30,-90,12,0,-30,0,5625,10,6
486,-30,-90,12,0,-30,0,7500,10,6
487,-30,-90,12,0,-20,0,-7500,10,6
488,-30,-90,12,0,-20,0,-5625,10,6
489,-30,-90,12,0,-20,0,3750,10,6
490,-30,-90,12,0,-20,0,5625,10,6
491,-30,-90,12,0,-20,0,7500,10,6
492,-30,-90,12,0,-10,0,-7500,10,6
493,-30,-90,12,0,-10,0,-5625,10,6
494,-30,-90,12,0,-10,0,3750,10,6
495,-30,-90,12,0,-10,0,5625,10,6
496,-30,-90,12,0,-10,0,7500,10,6
497,-30,-90,12,0,0,0,-7500,10,6
498,-30,-90,12,0,0,0,-5625,10,6
499,-30,-90,12,0,0,0,3750,10,6
500,-30,-90,12,0,0,0,5625,10,6
501,-30,-90,12,0,0,0,7500,10,6
502,-30,-90,12,0,10,0,-7500,10,6
503,-30,-90,12,0,10,0,-5625,10,6
504,-30,-90,12,0,10,0,3750,10,6
505,-30,-90,12,0,10,0,5625,10,6
506,-30,-90,12,0,10,0,7500,10,6
507,-30,-90,12,0,20,0,-7500,10,6
508,-30,-90,12,0,20,0,-5625,10,6
509,-30,-90,12,0,20,0,3750,10,6
510,-30,-90,12,0,20,0,5625,10,6
511,-30,-90,12,0,20,0,7500,10,6
512,-30,-90,12,0,30,0,-7500,10,6
513,-30,-90,12,0,30,0,-5625,10,6
514,-30,-90,12,0,30,0,3750,10,6
515,-30,-90,12,0,30,0,5625,10,6
516,-30,-90,12,0,30,0,7500,10,6
517,-30,-60,12,0,-30,0,-7500,10,6
518,-30,-60,12,0,-30,0,-5625,10,6
519,-30,-60,12,0,-30,0,3750,10,6
520,-30,-60,12,0,-30,0,5625,10,6
521,-30,-60,12,0,-30,0,7500,10,6
522,-30,-60,12,0,-20,0,-7500,10,6
523,-30,-60,12,0,-20,0,-5625,10,6
524,-30,-60,12,0,-20,0,3750,10,6
525,-30,-60,12,0,-20,0,5625,10,6
526,-30,-60,12,0,-20,0,7500,10,6
527,-30,-60,12,0,-10,0,-7500,10,6
528,-30,-60,12,0,-10,0,-5625,10,6
529,-30,-60,12,0,-10,0,3750,10,6
530,-30,-60,12,0,-10,0,5625,10,6
531,-30,-60,12,0,-10,0,7500,10,6
532,-30,-60,12,0,0,0,-7500,10,6
533,-30,-60,12,0,0,0,-5625,10,6
534,-30,-60,12,0,0,0,3750,10,6
535,-30,-60,12,0,0,0,5625,10,6
536,-30,-60,12,0,0,0,7500,10,6
537,-30,-60,12,0,10,0,-7500,10,6
538,-30,-60,12,0,10,0,-5625,10,6
539,-30,-60,12,0,10,0,3750,10,6
540,-30,-60,12,0,10,0,5625,10,6
541,-30,-60,12,0,10,0,7500,10,6
542,-30,-60,12,0,20,0,-7500,10,6
543,-30,-60,12,0,20,0,-5625,10,6
544,-30,-60,12,0,20,0,3750,10,6
545,-30,-60,12,0,20,0,5625,10,6
546,-30,-60,12,0,20,0,7500,10,6
547,-30,-60,12,0,30,0,-7500,10,6
548,-30,-60,12,0,30,0,-5625,10,6
549,-30,-60,12,0,30,0,3750,10,6
550,-30,-60,12,0,30,0,5625,10,6
551,-30,-60,12,0,30,0,7500,10,6
552,-30,-30,12,0,-30,0,-7500,10,6
553,-30,-30,12,0,-30,0,-5625,10,6
554,-30,-30,12,0,-30,0,3750,10,6
555,-30,-30,12,0,-30,0,5625,10,6
556,-30,-30,12,0,-30,0,7500,10,6
557,-30,-30,12,0,-20,0,-7500,10,6
558,-30,-30,12,0,-20,0,-5625,10,6
559,-30,-30,12,0,-20,0,3750,10,6
560,-30,-30,12,0,-20,0,5625,10,6
561,-30,-30,12,0,-20,0,7500,10,6
562,-30,-30,12,0,-10,0,-7500,10,6
563,-30,-30,12,0,-10,0,-5625,10,6
564,-30,-30,12,0,-10,0,3750,10,6
565,-30,-30,12,0,-10,0,5625,10,6
566,-30,-30,12,0,-10,0,7500,10,6
567,-30,-30,12,0,0,0,-7500,10,6
568,-30,-30,12,0,0,0,-5625,10,6
569,-30,-30,12,0,0,0,3750,10,6
570,-30,-30,12,0,0,0,5625,10,6
571,-30,-30,12,0,0,0,7500,10,6
572,-30,-30,12,0,10,0,-7500,10,6
573,-30,-30,12,0,10,0,-5625,10,6
574,-30,-30,12,0,10,0,3750,10,6
575,-30,-30,12,0,10,0,5625,10,6
576,-30,-30,12,0,10,0,7500,10,6
577,-30,-30,12,0,20,0,-7500,10,6
578,-30,-30,12,0,20,0,-5625,10,6
579,-30,-30,12,0,20,0,3750,10,6
580,-30,-30,12,0,20,0,5625,10,6
581,-30,-30,12,0,20,0,7500,10,6
582,-30,-30,12,0,30,0,-7500,10,6
583,-30,-30,12,0,30,0,-5625,10,6
584,-30,-30,12,0,30,0,3750,10,6
585,-30,-30,12,0,30,0,5625,10,6
586,-30,-30,12,0,30,0,7500,10,6
587,-30,0,12,0,-30,0,-7500,10,6
588,-30,0,12,0,-30,0,-5625,10,6
589,-30,0,12,0,-30,0,3750,10,6
590,-30,0,12,0,-30,0,5625,10,6
591,-30,0,12,0,-30,0,7500,10,6
592,-30,0,12,0,-20,0,-7500,10,6
593,-30,0,12,0,-20,0,-5625,10,6
594,-30,0,12,0,-20,0,3750,10,6
595,-30,0,12,0,-20,0,5625,10,6
596,-30,0,12,0,-20,0,7500,10,6
597,-30,0,12,0,-10,0,-7500,10,6
598,-30,0,12,0,-10,0,-5625,10,6
599,-30,0,12,0,-10,0,3750,10,6
600,-30,0,12,0,-10,0,5625,10,6
601,-30,0,12,0,-10,0,7500,10,6
